,author,statement,source,date,target,BinaryTarget,BinaryNumTarget
3383,Amy,"""When I became governor, we banned sanctuary cities and we also did E-Verify.""",Ron DeSantis,"March 19, 2021",mostly-true,REAL,1
3384,Ciara,"Says Candace Owens tweeted, “Yes, my husband did cheat on me with my brother. Yes, he said no when I asked to join.”",Viral image,"March 19, 2021",false,FAKE,0
3385,Haley,"""Pot today is not the weed baby boomers were smoking.""",Barbara Dittrich,"March 19, 2021",true,REAL,1
3386,Ciara,Video shows Joe Biden faked an interview in front of a green screen.,YouTube videos,"March 18, 2021",pants-fire,FAKE,0
3387,Samantha,The Atlanta shooting suspect wrote an anti-China post on Facebook prior to the shootings.,Facebook posts,"March 18, 2021",false,FAKE,0
3388,Ciara,“70% of Georgians said they would vote for Trump in 2024.”,Mike Huckabee,"March 18, 2021",false,FAKE,0
3389,Jon,“Democrats have accomplished a lot in just 2 months ... 1 Million energy jobs destroyed.”,Kevin McCarthy,"March 17, 2021",pants-fire,FAKE,0
3390,Sudiksha,Says Meghan Markle tweeted about Oprah Winfrey following her primetime interview.,Viral image,"March 17, 2021",pants-fire,FAKE,0
3391,Bill,"The Washington Post was ""forced to correct what (Donald Trump) told the secretary of state of Georgia.”",Maria Bartiromo,"March 17, 2021",false,FAKE,0
3392,Samantha,A photo shows a recent White House event was actually filmed at Tyler Perry Studios in Atlanta.,Facebook posts,"March 17, 2021",pants-fire,FAKE,0
3393,Ciara,“Actor Tom Hanks has passed away age 63.”,Viral image,"March 17, 2021",pants-fire,FAKE,0
3394,Daniel,"Says Joe Biden is “now saying he inherited ‘a mess’ at the border. Fact: 9,000 illegals all of 2020. So far in 2021 108,000 entered U.S.”",Facebook posts,"March 17, 2021",false,FAKE,0
3395,Ciara,"Says Kamala Harris said, “We will be shuttering the VA… the money saved will go to better use in assisting refugee families.”",Viral image,"March 17, 2021",pants-fire,FAKE,0
3396,Laura,“We have reached our goal to clear the backlog of (unemployment) claims.”,Amy Pechacek,"March 17, 2021",half-true,REAL,1
3397,Eric,"Diesel prices jumped from $1.69 to $3.19 since Biden took office, and the president is to blame.",Facebook posts,"March 17, 2021",pants-fire,FAKE,0
3398,Miriam,"""We saw the increases (of unaccompanied minors at the southern U.S. border) dating back almost a year.""",Veronica Escobar,"March 17, 2021",mostly-true,REAL,1
3399,Paul,Says a lack of transparency for small-dollar donations is the “same thing” as dark money,Thom Tillis,"March 16, 2021",barely-true,FAKE,0
3400,Monique,"Says “Fallon (Fox), a transgender MMA fighter, has now broken 2 female opponents’ skulls,” and shows a photo of Fox alongside an MMA fighter with a severely bloodied face.",Facebook posts,"March 16, 2021",barely-true,FAKE,0
3401,Tom,“Donald J. Trump’s signature is on the new stimulus checks.”,Facebook posts,"March 16, 2021",false,FAKE,0
3402,Jon,"The COVID economic relief package “included $600 million for San Francisco, part of which goes to cover the tab for free alcohol and marijuana for the homeless.""",Kevin McCarthy,"March 16, 2021",false,FAKE,0
3403,Tom,Hank Aaron and Marvelous Marvin Hagler died “after taking the COVID-19 vaccine.”,Aubrey Huff,"March 16, 2021",false,FAKE,0
3404,D.L.,"""Wisconsin is one of only nine states in the nation in which 17 year-olds are automatically treated as adults in the criminal justice system.""",LaKeshia Myers,"March 16, 2021",half-true,REAL,1
3405,Louis,"The Republican tax bill passed in 2017 ""gave 83% of the benefits to the top 1%.""",Nancy Pelosi,"March 16, 2021",half-true,REAL,1
3406,Tom,"""90% of Americans do not support universal background checks.""",Colion Noir,"March 15, 2021",false,FAKE,0
3407,Samantha,"Vaccines send the immune system into “perpetual overdrive” by instructing cells to keep “making the protein of an invader, nonstop, forever and ever.”",Facebook posts,"March 15, 2021",false,FAKE,0
3408,Ciara,“Fauci admits he isn’t listening to the science when advocating policy.”,Facebook posts,"March 15, 2021",false,FAKE,0
3409,Sarah,Tenured professors are guaranteed a job.,Iowa GOP state legislators,"March 15, 2021",barely-true,FAKE,0
3410,Tom,"“Illegal aliens will receive $1,400 stimulus checks.”",Facebook posts,"March 12, 2021",barely-true,FAKE,0
3411,Michael,Says Meghan Markle was paid $7 million for giving an interview to Oprah.,Viral image,"March 12, 2021",false,FAKE,0
3412,Ciara,Says Rachel Levine “is telling us that Dr. Seuss books and Mr. Potato Head are bad for the children.”,Viral image,"March 12, 2021",false,FAKE,0
3413,Madison,There are nanoparticles in the COVID-19 vaccine that will help people “locate you” via 5G networks.,Facebook posts,"March 12, 2021",pants-fire,FAKE,0
3414,Bill,"Says President Joe Biden promoted ""mandatory vaccines for everybody"" in his March 11 address.",Facebook posts,"March 12, 2021",false,FAKE,0
3415,Mary,"""86% of Americans and 82% of gun owners support requiring all gun buyers to pass a background check.""",Beth Wessel-Kroeschell,"March 12, 2021",true,REAL,1
3416,Ciara,"“Next week has a time change, full moon and Friday the 13th.”",Viral image,"March 12, 2021",false,FAKE,0
3417,Samantha,Says El Chapo testified in court that he paid off Nancy Pelosi to keep the U.S.-Mexico border open for drug cartels.,Facebook posts,"March 12, 2021",pants-fire,FAKE,0
3418,Miriam,Says the Biden administration is canceling immigration detainers and “requiring our law enforcement leaders to release” serious criminal offenders.,Ashley Moody,"March 12, 2021",half-true,REAL,1
3419,Eric,On passing high-dollar legislation with no time to read it.,Ron Johnson,"March 11, 2021",full-flop,FAKE,0
3420,Samantha,Says Oprah Winfrey for years “pimped young Hollywood girls to Harvey Weinstein to be raped.”,Facebook posts,"March 11, 2021",pants-fire,FAKE,0
3421,Ciara,"“Nevada AG admits to changing signature verifications manually for over 200,000 votes.”",Facebook posts,"March 11, 2021",false,FAKE,0
3422,Bill,"Current immigration ""apprehension numbers are worse than the 'crisis' Biden/Obama/Pelosi acknowledged in 2014!""",Kayleigh McEnany,"March 11, 2021",mostly-true,REAL,1
3423,Ciara,“Navy SEALs arrest Hillary Clinton.”,Bloggers,"March 11, 2021",pants-fire,FAKE,0
3424,Brandon,“The Biden Administration is recklessly releasing hundreds of illegal immigrants who have COVID into Texas communities.”,Greg Abbott,"March 11, 2021",barely-true,FAKE,0
3425,Ciara,"Vitamin D, vitamin C, colloidal silver and black seed oil can kill the coronavirus.",Instagram posts,"March 11, 2021",false,FAKE,0
3426,Jon,“Schumer and Pelosi sneak funding into COVID bill.”,Bloggers,"March 11, 2021",false,FAKE,0
3427,Tom,"The $1.9 trillion COVID-19 relief bill ""awards a $25 million bonus"" to House members.",Facebook posts,"March 11, 2021",pants-fire,FAKE,0
3428,Amy,"Under HR 1, a person can still vote if they are 16, in the U.S. illegally, have no ID and have not registered to vote",Facebook posts,"March 10, 2021",barely-true,FAKE,0
3429,Ciara,“Biden is making ‘maternity flight suits’ so pregnant women can fight in the military.”,Bloggers,"March 10, 2021",barely-true,FAKE,0
3430,Chris,"“California’s [COVID-19] death rate has remained one of the lowest per capita in the nation: 134 deaths per 100,000, compared to 158 nationally, 153 in Texas and 247 in New York.”",Gavin Newsom,"March 10, 2021",half-true,REAL,1
3431,Amy,Says H.R. 1 “allows minors to vote.”,Ted Budd,"March 10, 2021",false,FAKE,0
3432,Tom,Says Alexandria Ocasio-Cortez's net worth is “over $1 million.”,Facebook posts,"March 10, 2021",pants-fire,FAKE,0
3433,William,Says his amendment on a budget bill “would have helped get kids back in school after teachers were vaccinated. Every single Senate Democrat voted against it.”,Roy Blunt,"March 10, 2021",half-true,REAL,1
3434,Samantha,A video shows a nurse pretending to vaccinate actor Anthony Hopkins before squirting fluid in the syringe on the floor.,Instagram posts,"March 10, 2021",false,FAKE,0
3435,Tom,Says Joe Biden executive orders caused price increases of 50 cents in gas and 10% in food.,Facebook posts,"March 10, 2021",false,FAKE,0
3436,Ciara,“Schools banning Dr. Seuss books.”,Viral image,"March 10, 2021",false,FAKE,0
3437,Jon,“Senate Democrats just voted to give stimulus checks to criminals in prison.”,Tom Cotton,"March 9, 2021",mostly-true,REAL,1
3438,Jon,"In rejecting his amendment, “Democrats voted to send reopening money to schools that refuse to reopen.”",Marco Rubio,"March 9, 2021",half-true,REAL,1
3439,Amy,The Georgia House passed a bill that “makes it a misdemeanor to give food or water to voters waiting in line.”,Facebook posts,"March 9, 2021",true,REAL,1
3440,Tom,“Ballots in Arizona’s Maricopa County” from the 2020 presidential election “found shredded and in dumpster days before Senate audit to begin.”,The Gateway Pundit,"March 9, 2021",false,FAKE,0
3441,Ciara,Says Oprah Winfrey was wearing an ankle monitor during her Meghan Markle interview.,Facebook posts,"March 9, 2021",pants-fire,FAKE,0
3442,Miriam,"A study “suggests that even after two years of hormone therapy, biological boys still maintain significant advantages over girls, including being 12% faster on the 1.5-mile run.”",Roger Marshall,"March 9, 2021",barely-true,FAKE,0
3443,Louis,“The filibuster was never an idea of the founding fathers.”,Chuck Todd,"March 8, 2021",true,REAL,1
3444,Madison,Video suggests Dr. Anthony Fauci said vaccines don’t protect against COVID-19.,Instagram posts,"March 8, 2021",false,FAKE,0
3445,Jill,"Says Gov. Andrew Cuomo ""issued a legal blanket immunity, and snuck that into our budget, giving these facilities essentially a license to kill, a get-out-of-jail free card.”",Ron Kim,"• March 6,",half-true,REAL,1
3446,Victoria,"“When I came into office, the prior administration had contracted for not nearly enough vaccine to cover adults in America.”",Joe Biden,"March 5, 2021",barely-true,FAKE,0
3447,Tom,"In Aberdeen, Miss., “Massive 78% of mail-in ballots proved fraudulent, judge orders election do-over.”",Facebook posts,"March 5, 2021",mostly-true,REAL,1
3448,Paul,"Says the NC elections board “did not change state law.""",Karen Brinson Bell,"March 5, 2021",barely-true,FAKE,0
3449,Amy,"The voting bill known as H.R. 1 would mean “that millions of illegal immigrants are quickly registered to vote.""",Mike Pence,"March 5, 2021",false,FAKE,0
3450,Bill,H.R. 1 “would allow the Boston bomber to have a right to vote.”,Charlie Kirk,"March 5, 2021",false,FAKE,0
3451,Ciara,Video shows someone wearing an Anthony Fauci mask.,Viral image,"March 5, 2021",pants-fire,FAKE,0
3452,Madeline,"""Youth usage of marijuana has actually gone down in states that have fully legalized.”",Melissa Agard,"March 5, 2021",half-true,REAL,1
3453,Brandon,“Pipelines do not freeze. They are naturally insulated. They’re buried beneath the ground.”,Energy Transfer,"March 5, 2021",true,REAL,1
3454,Haley,"“The National Academy of Medicine points to a significant correlation between marijuana and psychosis, schizophrenia, and other psychotic disorders, particularly in teenagers where the risk of developing schizophrenia increases three fold.”",Chris Kapenga,"March 5, 2021",true,REAL,1
3455,Samantha,“Biden took down Dr. Seuss and Mr. Potato Head.”,Facebook posts,"March 5, 2021",false,FAKE,0
3456,Ciara,Photos show U.S. senators sleeping in the chamber.,Viral image,"March 5, 2021",false,FAKE,0
3457,Monique,Says 5-year-olds can “take hormones and change my sex.”,Viral image,"March 5, 2021",false,FAKE,0
3458,Ciara,“NASA discovers THC on meteorite fragment.”,Viral image,"March 4, 2021",pants-fire,FAKE,0
3459,Louis,"The voting bill known as H.R. 1 ""would force states to adopt universal mail-in ballots.”",Mike Pence,"March 4, 2021",false,FAKE,0
3460,Daniel,"""Some people are going to die from the vaccine directly. But a large number of people are going to start getting horribly sick and get all kinds of autoimmune diseases.""",Sherri Tenpenny,"March 4, 2021",pants-fire,FAKE,0
3461,Amy,H.R. 1 would “prevent removal of ineligible voters from registration rolls.”,Elise Stefanik,"March 4, 2021",false,FAKE,0
3462,Chris,Voting-rights legislation proposed by Democrats in Congress called H.R. 1 “would force states to restore the voting rights of convicted felons—including violent felons convicted of murder or rape.”,Doug LaMalfa,"March 4, 2021",half-true,REAL,1
3463,Tom,"""Marco Rubio's 'red flag' gun confiscation bill"" calls for guns to be confiscated ""without due process, based on unsubstantiated accusations.""",National Association for Gun Rights,"March 4, 2021",barely-true,FAKE,0
3464,Bill,"""While he was president, President Trump never encouraged Americans to get vaccinated.""",Rachel Maddow,"March 4, 2021",false,FAKE,0
3465,Eric,Republicans are “trying to create a fake unemployment insurance crisis.”,Gordon Hintz,"March 4, 2021",false,FAKE,0
3466,Noah,"Says Donald Trump will be re-inaugurated as president on March 4, 2021.",Facebook posts,"• March 3,",pants-fire,FAKE,0
